Loan_ID,Client_ID,Loan_Type,Principal_Amount,Interest_Rate,Loan_Term_Months,Start_Date,End_Date,Outstanding_Balance,Loan_Status,Default_Status,Created_At
7827,9760,Mortgage,168901.1,1.5,240,2024-05-18,2044-05-18,0.0,Closed,No,2024-05-13 22:51:40
7828,9764,Student Loan,10928.33,2.9,120,2021-09-29,2031-09-29,0.0,Closed,No,2021-09-28 20:51:56
7829,9764,Mortgage,295932.1,1.5,240,2020-04-21,2040-04-21,0.0,Closed,No,2020-04-15 20:25:27
7830,9767,Mortgage,51036.24,1.5,240,2021-07-11,2041-07-11,0.0,Closed,No,2021-07-07 21:50:09
7831,9770,Mortgage,72034.38,1.5,240,2024-12-01,2044-12-01,0.0,Closed,No,2024-11-29 07:14:56
7832,9771,Auto Loan,87331.56,3.8,48,2023-05-30,2027-05-30,0.0,Closed,No,2023-05-25 03:05:46
7833,9771,Credit Line,5782.81,6.0,12,2024-09-28,2025-09-28,5782.81,Active,No,2024-09-26 05:47:17
7834,9772,Mortgage,188239.52,1.5,240,2021-01-30,2041-01-30,0.0,Closed,No,2021-01-29 09:57:39
7835,9772,Mortgage,242600.81,1.5,240,2021-09-10,2041-09-10,0.0,Closed,No,2021-09-09 00:47:24
7836,9772,Small Business Loan,100034.01,5.5,84,2020-05-23,2027-05-23,0.0,Closed,No,2020-05-16 08:43:17
7837,9773,Auto Loan,56875.28,3.8,48,2021-09-30,2025-09-30,0.0,Closed,No,2021-09-29 21:13:20
7838,9773,Auto Loan,10616.32,3.8,48,2021-12-12,2025-12-12,0.0,Closed,No,2021-12-07 19:34:42
7839,9773,Small Business Loan,92632.99,5.5,84,2024-02-14,2031-02-14,0.0,Closed,No,2024-02-08 22:26:28
7840,9774,Mortgage,442033.17,1.5,240,2022-05-15,2042-05-15,0.0,Closed,No,2022-05-14 10:54:10
7841,9776,Small Business Loan,187531.87,5.5,84,2020-09-03,2027-09-03,187531.87,Active,No,2020-09-01 07:13:25
7842,9776,Mortgage,103813.48,1.5,240,2020-12-28,2040-12-28,103813.48,Active,No,2020-12-22 10:25:28
7843,9778,Auto Loan,59716.16,3.8,48,2024-06-17,2028-06-17,59716.16,Active,No,2024-06-15 12:43:10
7844,9779,Personal Loan,18304.57,4.2,60,2020-12-21,2025-12-21,0.0,Closed,No,2020-12-19 00:06:28
7845,9782,Credit Line,9190.63,6.0,12,2022-03-23,2023-03-23,0.0,Closed,No,2022-03-16 05:15:33
7846,9783,Small Business Loan,50825.47,5.5,84,2021-02-15,2028-02-15,0.0,Closed,Yes,2021-02-08 07:07:27
7847,9788,Student Loan,18714.04,2.9,120,2022-12-17,2032-12-17,0.0,Closed,No,2022-12-13 20:16:40
7848,9790,Credit Line,9606.79,6.0,12,2020-01-14,2021-01-14,9606.79,Active,No,2020-01-11 02:22:29
7849,9791,Personal Loan,33595.72,4.2,60,2024-05-15,2029-05-15,0.0,Closed,No,2024-05-10 07:11:22
7850,9794,Credit Line,891.71,6.0,12,2023-08-22,2024-08-22,0.0,Closed,No,2023-08-16 22:36:34
7851,9799,Auto Loan,75729.64,3.8,48,2021-06-26,2025-06-26,0.0,Closed,No,2021-06-25 22:01:54
7852,9805,Small Business Loan,217344.21,5.5,84,2021-07-27,2028-07-27,217344.21,Active,No,2021-07-21 21:13:26
7853,9807,Personal Loan,25749.9,4.2,60,2020-01-24,2025-01-24,0.0,Closed,No,2020-01-17 23:02:49
7854,9808,Auto Loan,79162.11,3.8,48,2023-12-15,2027-12-15,0.0,Closed,No,2023-12-14 02:28:15
7855,9809,Auto Loan,63665.06,3.8,48,2022-01-14,2026-01-14,0.0,Closed,No,2022-01-08 18:30:29
7856,9812,Small Business Loan,79067.38,5.5,84,2021-05-22,2028-05-22,79067.38,Active,No,2021-05-15 01:14:26
7857,9812,Student Loan,35388.88,2.9,120,2024-04-07,2034-04-07,0.0,Closed,Yes,2024-04-05 20:57:08
7858,9813,Credit Line,6605.29,6.0,12,2023-11-13,2024-11-13,0.0,Closed,No,2023-11-06 14:18:43
7859,9815,Student Loan,9839.11,2.9,120,2023-12-07,2033-12-07,0.0,Closed,No,2023-12-04 21:23:59
7860,9815,Student Loan,10164.22,2.9,120,2022-08-06,2032-08-06,10164.22,Active,No,2022-08-05 01:30:15
7861,9816,Mortgage,84587.17,1.5,240,2021-02-04,2041-02-04,84587.17,Active,No,2021-01-30 01:09:02
7862,9816,Personal Loan,36361.51,4.2,60,2023-11-20,2028-11-20,36361.51,Active,No,2023-11-15 22:51:35
7863,9818,Credit Line,2430.17,6.0,12,2024-10-28,2025-10-28,0.0,Closed,Yes,2024-10-23 15:55:11
7864,9818,Mortgage,67608.54,1.5,240,2023-04-04,2043-04-04,0.0,Closed,No,2023-03-28 13:08:28
7865,9820,Student Loan,51290.18,2.9,120,2021-12-15,2031-12-15,0.0,Closed,No,2021-12-10 21:28:22
7866,9822,Mortgage,92360.89,1.5,240,2023-07-13,2043-07-13,0.0,Closed,No,2023-07-07 08:05:28
7867,9825,Student Loan,45116.0,2.9,120,2020-08-23,2030-08-23,0.0,Closed,No,2020-08-16 09:42:32
7868,9826,Credit Line,15910.74,6.0,12,2021-12-09,2022-12-09,15910.74,Active,No,2021-12-03 19:25:28
7869,9829,Student Loan,18401.79,2.9,120,2022-09-22,2032-09-22,0.0,Closed,No,2022-09-16 17:56:14
7870,9829,Small Business Loan,169361.03,5.5,84,2020-12-25,2027-12-25,0.0,Closed,No,2020-12-19 17:01:03
7871,9829,Mortgage,418126.7,1.5,240,2021-03-01,2041-03-01,418126.7,Active,No,2021-02-23 18:03:25
7872,9832,Small Business Loan,101352.47,5.5,84,2020-03-02,2027-03-02,0.0,Closed,No,2020-02-24 08:54:27
7873,9832,Personal Loan,42443.24,4.2,60,2020-03-15,2025-03-15,0.0,Closed,No,2020-03-13 21:36:04
7874,9833,Personal Loan,25823.68,4.2,60,2020-07-02,2025-07-02,25823.68,Active,No,2020-06-26 08:53:48
7875,9834,Personal Loan,6433.99,4.2,60,2020-06-30,2025-06-30,0.0,Closed,No,2020-06-24 17:18:49
7876,9840,Credit Line,1518.97,6.0,12,2024-05-16,2025-05-16,0.0,Closed,No,2024-05-15 04:04:58
7877,9842,Mortgage,345900.22,1.5,240,2023-03-08,2043-03-08,0.0,Closed,No,2023-03-03 02:48:52
7878,9842,Auto Loan,33609.93,3.8,48,2024-05-07,2028-05-07,0.0,Closed,No,2024-05-05 13:20:40
7879,9842,Credit Line,16960.94,6.0,12,2025-02-15,2026-02-15,0.0,Closed,No,2025-02-08 21:14:15
7880,9845,Mortgage,350065.34,1.5,240,2021-01-19,2041-01-19,0.0,Closed,No,2021-01-16 03:41:59
7881,9846,Mortgage,401285.4,1.5,240,2023-12-10,2043-12-10,0.0,Closed,No,2023-12-07 14:39:04
7882,9847,Small Business Loan,148171.81,5.5,84,2021-09-10,2028-09-10,0.0,Closed,No,2021-09-04 21:23:02
7883,9849,Mortgage,497149.95,1.5,240,2020-12-04,2040-12-04,0.0,Closed,No,2020-11-27 00:04:43
7884,9851,Mortgage,340210.6,1.5,240,2024-08-22,2044-08-22,0.0,Closed,Yes,2024-08-19 07:31:57
7885,9851,Mortgage,453368.09,1.5,240,2021-01-29,2041-01-29,0.0,Closed,Yes,2021-01-28 01:17:03
7886,9851,Personal Loan,29114.84,4.2,60,2021-10-09,2026-10-09,0.0,Closed,Yes,2021-10-04 01:16:23
7887,9852,Credit Line,15159.09,6.0,12,2024-11-03,2025-11-03,15159.09,Active,No,2024-10-31 15:49:37
7888,9852,Credit Line,13371.34,6.0,12,2023-08-30,2024-08-30,0.0,Closed,No,2023-08-24 23:12:24
7889,9852,Student Loan,35757.74,2.9,120,2025-04-06,2035-04-06,0.0,Closed,No,2025-04-04 11:22:12
7890,9853,Auto Loan,21538.35,3.8,48,2022-02-21,2026-02-21,21538.35,Active,No,2022-02-19 03:29:01
7891,9853,Credit Line,9041.77,6.0,12,2021-11-04,2022-11-04,0.0,Closed,No,2021-11-03 18:00:01
7892,9853,Student Loan,46449.0,2.9,120,2020-12-21,2030-12-21,46449.0,Active,No,2020-12-15 08:54:23
7893,9855,Credit Line,3530.53,6.0,12,2021-07-18,2022-07-18,3530.53,Active,No,2021-07-16 08:04:27
7894,9855,Small Business Loan,90073.84,5.5,84,2025-02-24,2032-02-24,90073.84,Active,No,2025-02-23 09:09:48
7895,9855,Mortgage,169186.33,1.5,240,2021-09-20,2041-09-20,0.0,Closed,No,2021-09-13 21:13:32
7896,9857,Personal Loan,9464.44,4.2,60,2020-05-23,2025-05-23,0.0,Closed,No,2020-05-19 20:03:25
7897,9858,Credit Line,2179.29,6.0,12,2021-01-09,2022-01-09,2179.29,Active,No,2021-01-05 07:46:15
7898,9861,Student Loan,52530.38,2.9,120,2022-05-11,2032-05-11,0.0,Closed,No,2022-05-06 00:49:31
7899,9862,Small Business Loan,210955.35,5.5,84,2024-09-28,2031-09-28,0.0,Closed,No,2024-09-21 14:54:27
7900,9865,Mortgage,403551.43,1.5,240,2022-06-25,2042-06-25,0.0,Closed,No,2022-06-18 09:58:24
7901,9867,Mortgage,471994.72,1.5,240,2020-10-31,2040-10-31,0.0,Closed,No,2020-10-30 15:21:47
7902,9869,Student Loan,23789.57,2.9,120,2021-08-11,2031-08-11,0.0,Closed,No,2021-08-09 10:19:31
7903,9870,Mortgage,78550.22,1.5,240,2022-10-17,2042-10-17,78550.22,Active,No,2022-10-14 10:39:29
7904,9870,Mortgage,468505.95,1.5,240,2023-01-09,2043-01-09,468505.95,Active,No,2023-01-05 20:08:06
7905,9871,Credit Line,10219.71,6.0,12,2021-06-19,2022-06-19,0.0,Closed,No,2021-06-15 10:49:59
7906,9877,Mortgage,57046.17,1.5,240,2021-08-24,2041-08-24,0.0,Closed,No,2021-08-20 05:34:48
7907,9879,Credit Line,17522.92,6.0,12,2022-09-17,2023-09-17,0.0,Closed,No,2022-09-10 05:35:35
7908,9881,Credit Line,19823.5,6.0,12,2025-02-19,2026-02-19,19823.5,Active,No,2025-02-12 08:05:14
7909,9882,Auto Loan,40959.22,3.8,48,2022-03-14,2026-03-14,0.0,Closed,No,2022-03-11 19:42:21
7910,9884,Small Business Loan,71513.89,5.5,84,2020-12-15,2027-12-15,71513.89,Active,Yes,2020-12-13 11:49:24
7911,9885,Personal Loan,39241.93,4.2,60,2021-11-05,2026-11-05,0.0,Closed,No,2021-11-01 00:42:00
7912,9885,Mortgage,388420.33,1.5,240,2021-07-06,2041-07-06,0.0,Closed,No,2021-07-05 02:40:25
7913,9886,Mortgage,153416.78,1.5,240,2023-04-30,2043-04-30,153416.78,Active,No,2023-04-26 00:26:35
7914,9888,Credit Line,12537.58,6.0,12,2024-08-18,2025-08-18,0.0,Closed,No,2024-08-11 16:24:36
7915,9889,Small Business Loan,189506.11,5.5,84,2022-10-24,2029-10-24,0.0,Closed,No,2022-10-18 20:31:01
7916,9890,Auto Loan,14057.98,3.8,48,2025-01-02,2029-01-02,14057.98,Active,No,2024-12-28 14:33:09
7917,9890,Small Business Loan,220966.82,5.5,84,2020-04-01,2027-04-01,0.0,Closed,No,2020-03-31 18:39:17
7918,9893,Student Loan,38696.01,2.9,120,2022-08-30,2032-08-30,0.0,Closed,No,2022-08-26 07:33:45
7919,9895,Mortgage,61339.06,1.5,240,2020-11-03,2040-11-03,0.0,Closed,No,2020-10-31 03:35:31
7920,9896,Student Loan,12042.16,2.9,120,2023-04-04,2033-04-04,0.0,Closed,No,2023-04-03 00:07:48
7921,9896,Mortgage,140657.05,1.5,240,2024-02-01,2044-02-01,140657.05,Active,No,2024-01-31 13:40:31
7922,9897,Small Business Loan,162291.85,5.5,84,2025-01-07,2032-01-07,0.0,Closed,No,2025-01-05 19:03:06
7923,9897,Credit Line,3204.33,6.0,12,2021-08-14,2022-08-14,3204.33,Active,No,2021-08-12 11:02:05
7924,9897,Auto Loan,15825.74,3.8,48,2021-03-23,2025-03-23,0.0,Closed,No,2021-03-20 09:04:17
7925,9897,Mortgage,106589.37,1.5,240,2024-02-11,2044-02-11,106589.37,Active,No,2024-02-05 19:22:31
7926,9898,Auto Loan,66447.71,3.8,48,2020-08-18,2024-08-18,0.0,Closed,No,2020-08-17 22:37:56
7927,9902,Personal Loan,18269.04,4.2,60,2020-10-26,2025-10-26,0.0,Closed,No,2020-10-25 21:23:55
7928,9903,Mortgage,235982.23,1.5,240,2020-09-26,2040-09-26,0.0,Closed,No,2020-09-22 17:00:55
7929,9907,Auto Loan,48219.54,3.8,48,2024-01-26,2028-01-26,48219.54,Active,No,2024-01-20 23:09:34
7930,9907,Auto Loan,12877.02,3.8,48,2022-02-01,2026-02-01,0.0,Closed,No,2022-01-29 02:59:25
7931,9908,Mortgage,86217.35,1.5,240,2021-05-05,2041-05-05,0.0,Closed,No,2021-05-04 17:24:37
7932,9909,Credit Line,6285.82,6.0,12,2021-04-14,2022-04-14,0.0,Closed,No,2021-04-08 01:54:36
7933,9909,Student Loan,53069.13,2.9,120,2023-06-03,2033-06-03,0.0,Closed,No,2023-05-30 10:02:33
7934,9910,Auto Loan,69482.43,3.8,48,2020-05-14,2024-05-14,0.0,Closed,No,2020-05-08 02:10:09
7935,9911,Mortgage,438329.69,1.5,240,2021-11-22,2041-11-22,0.0,Closed,No,2021-11-20 05:27:18
7936,9911,Auto Loan,50706.74,3.8,48,2023-12-05,2027-12-05,0.0,Closed,No,2023-11-28 08:56:41
7937,9911,Personal Loan,29577.55,4.2,60,2022-12-28,2027-12-28,0.0,Closed,No,2022-12-26 03:58:32
7938,9912,Mortgage,439767.88,1.5,240,2025-02-26,2045-02-26,439767.88,Active,No,2025-02-25 15:13:33
7939,9912,Small Business Loan,203539.06,5.5,84,2025-02-13,2032-02-13,0.0,Closed,No,2025-02-07 17:25:01
7940,9913,Personal Loan,7089.35,4.2,60,2022-09-04,2027-09-04,0.0,Closed,No,2022-08-28 03:11:22
7941,9913,Auto Loan,66007.17,3.8,48,2022-07-06,2026-07-06,66007.17,Active,No,2022-07-02 12:01:43
7942,9915,Small Business Loan,205998.97,5.5,84,2022-01-05,2029-01-05,0.0,Closed,No,2022-01-02 23:11:43
7943,9915,Mortgage,410529.32,1.5,240,2022-04-06,2042-04-06,0.0,Closed,No,2022-03-30 15:20:16
7944,9915,Auto Loan,41441.57,3.8,48,2021-08-28,2025-08-28,41441.57,Active,No,2021-08-22 06:32:30
7945,9916,Student Loan,54103.44,2.9,120,2022-03-11,2032-03-11,0.0,Closed,No,2022-03-04 22:51:32
7946,9916,Small Business Loan,60532.56,5.5,84,2020-06-28,2027-06-28,0.0,Closed,No,2020-06-23 23:30:19
7947,9916,Auto Loan,79756.68,3.8,48,2024-12-18,2028-12-18,79756.68,Active,Yes,2024-12-16 10:31:27
7948,9917,Auto Loan,5573.6,3.8,48,2020-03-09,2024-03-09,0.0,Closed,No,2020-03-08 05:17:06
7949,9919,Credit Line,7004.32,6.0,12,2023-07-11,2024-07-11,0.0,Closed,No,2023-07-05 19:44:17
7950,9919,Personal Loan,15717.61,4.2,60,2023-05-01,2028-05-01,0.0,Closed,No,2023-04-27 17:15:36
7951,9919,Small Business Loan,247589.32,5.5,84,2022-09-05,2029-09-05,0.0,Closed,No,2022-08-30 12:53:00
7952,9921,Mortgage,129297.37,1.5,240,2020-04-25,2040-04-25,0.0,Closed,No,2020-04-18 10:05:29
7953,9923,Student Loan,41561.2,2.9,120,2022-05-26,2032-05-26,0.0,Closed,No,2022-05-20 14:57:33
7954,9930,Mortgage,171470.49,1.5,240,2024-05-16,2044-05-16,0.0,Closed,No,2024-05-14 10:24:43
7955,9931,Small Business Loan,100493.05,5.5,84,2022-11-04,2029-11-04,0.0,Closed,No,2022-10-28 13:35:45
7956,9934,Personal Loan,35716.0,4.2,60,2022-04-13,2027-04-13,0.0,Closed,No,2022-04-09 03:43:05
7957,9935,Student Loan,21041.47,2.9,120,2021-02-25,2031-02-25,0.0,Closed,No,2021-02-24 22:01:01
7958,9935,Small Business Loan,144040.21,5.5,84,2024-09-26,2031-09-26,0.0,Closed,No,2024-09-25 11:32:56
7959,9939,Auto Loan,84392.61,3.8,48,2020-12-22,2024-12-22,84392.61,Active,No,2020-12-18 11:09:51
7960,9940,Personal Loan,40254.67,4.2,60,2021-08-19,2026-08-19,0.0,Closed,No,2021-08-16 04:37:38
7961,9942,Personal Loan,20621.37,4.2,60,2021-03-13,2026-03-13,0.0,Closed,No,2021-03-09 20:28:08
7962,9943,Credit Line,10274.82,6.0,12,2024-12-22,2025-12-22,0.0,Closed,No,2024-12-20 00:25:36
7963,9944,Auto Loan,14831.04,3.8,48,2023-03-20,2027-03-20,0.0,Closed,No,2023-03-19 09:55:44
7964,9945,Student Loan,55115.91,2.9,120,2020-05-08,2030-05-08,55115.91,Active,No,2020-05-03 08:57:46
7965,9945,Auto Loan,32002.41,3.8,48,2022-03-26,2026-03-26,0.0,Closed,No,2022-03-20 19:38:53
7966,9946,Mortgage,242874.43,1.5,240,2022-11-18,2042-11-18,0.0,Closed,No,2022-11-11 23:06:18
7967,9947,Auto Loan,33875.58,3.8,48,2022-03-12,2026-03-12,33875.58,Active,No,2022-03-05 20:20:17
7968,9949,Personal Loan,18768.93,4.2,60,2020-08-23,2025-08-23,0.0,Closed,No,2020-08-18 01:34:08
7969,9954,Credit Line,6406.42,6.0,12,2023-11-30,2024-11-30,0.0,Closed,No,2023-11-29 07:30:55
7970,9956,Auto Loan,48069.8,3.8,48,2021-05-21,2025-05-21,48069.8,Active,No,2021-05-15 18:47:55
7971,9958,Credit Line,3058.76,6.0,12,2024-03-11,2025-03-11,0.0,Closed,No,2024-03-08 21:41:03
7972,9958,Credit Line,15266.32,6.0,12,2024-04-26,2025-04-26,0.0,Closed,No,2024-04-19 04:07:21
7973,9959,Auto Loan,73630.08,3.8,48,2023-10-23,2027-10-23,0.0,Closed,No,2023-10-19 14:37:45
7974,9960,Student Loan,46779.67,2.9,120,2020-06-25,2030-06-25,0.0,Closed,No,2020-06-22 23:28:36
7975,9961,Credit Line,10974.94,6.0,12,2025-04-05,2026-04-05,0.0,Closed,No,2025-03-29 07:03:49
7976,9961,Auto Loan,8579.12,3.8,48,2023-08-19,2027-08-19,8579.12,Active,No,2023-08-12 11:07:40
7977,9962,Auto Loan,55357.43,3.8,48,2022-07-21,2026-07-21,0.0,Closed,No,2022-07-16 23:13:23
7978,9962,Mortgage,114820.07,1.5,240,2022-11-07,2042-11-07,0.0,Closed,No,2022-10-31 19:13:50
7979,9964,Credit Line,9777.36,6.0,12,2020-12-12,2021-12-12,9777.36,Active,No,2020-12-10 00:08:12
7980,9965,Small Business Loan,212237.86,5.5,84,2023-05-01,2030-05-01,0.0,Closed,No,2023-04-30 18:28:31
7981,9967,Credit Line,15289.14,6.0,12,2020-02-26,2021-02-26,0.0,Closed,No,2020-02-22 11:28:06
7982,9968,Mortgage,320060.86,1.5,240,2025-04-13,2045-04-13,320060.86,Active,No,2025-04-09 12:41:30
7983,9968,Personal Loan,12424.13,4.2,60,2021-09-19,2026-09-19,12424.13,Active,No,2021-09-13 17:22:49
7984,9969,Small Business Loan,111028.52,5.5,84,2022-02-14,2029-02-14,0.0,Closed,No,2022-02-07 10:11:59
7985,9970,Student Loan,13546.39,2.9,120,2023-09-29,2033-09-29,13546.39,Active,No,2023-09-23 10:10:31
7986,9971,Student Loan,19918.15,2.9,120,2023-03-24,2033-03-24,0.0,Closed,No,2023-03-20 05:05:41
7987,9972,Small Business Loan,181535.64,5.5,84,2025-05-15,2032-05-15,0.0,Closed,No,2025-05-13 20:28:58
7988,9976,Personal Loan,7756.7,4.2,60,2025-03-01,2030-03-01,7756.7,Active,No,2025-02-25 02:14:17
7989,9976,Personal Loan,24446.12,4.2,60,2020-12-16,2025-12-16,24446.12,Active,No,2020-12-09 05:18:03
7990,9977,Student Loan,14512.44,2.9,120,2021-10-01,2031-10-01,0.0,Closed,No,2021-09-27 09:17:59
7991,9977,Student Loan,11839.31,2.9,120,2020-11-21,2030-11-21,0.0,Closed,No,2020-11-14 01:48:00
7992,9978,Student Loan,3822.72,2.9,120,2021-09-17,2031-09-17,0.0,Closed,No,2021-09-11 18:09:26
7993,9979,Personal Loan,19860.58,4.2,60,2023-03-21,2028-03-21,0.0,Closed,No,2023-03-19 17:06:44
7994,9981,Credit Line,19461.06,6.0,12,2021-06-03,2022-06-03,0.0,Closed,No,2021-05-29 20:59:54
7995,9985,Auto Loan,74083.1,3.8,48,2020-08-03,2024-08-03,0.0,Closed,No,2020-07-30 00:01:47
7996,9985,Mortgage,98331.03,1.5,240,2022-04-09,2042-04-09,0.0,Closed,No,2022-04-05 20:21:14
7997,9987,Mortgage,292785.9,1.5,240,2020-10-30,2040-10-30,0.0,Closed,No,2020-10-26 19:01:22
7998,9990,Small Business Loan,171107.32,5.5,84,2021-02-09,2028-02-09,0.0,Closed,No,2021-02-02 15:03:22
7999,9992,Mortgage,344811.01,1.5,240,2021-10-14,2041-10-14,0.0,Closed,No,2021-10-08 00:03:57
8000,9995,Small Business Loan,104467.87,5.5,84,2023-03-25,2030-03-25,0.0,Closed,No,2023-03-21 17:29:06
8001,9995,Mortgage,368845.9,1.5,240,2021-02-06,2041-02-06,0.0,Closed,No,2021-01-30 02:45:30
8002,9996,Mortgage,195336.14,1.5,240,2025-05-18,2045-05-18,195336.14,Active,No,2025-05-13 06:52:53
8003,9996,Credit Line,12602.11,6.0,12,2023-09-17,2024-09-17,0.0,Closed,No,2023-09-16 22:39:56
8004,9996,Student Loan,47393.75,2.9,120,2021-07-03,2031-07-03,0.0,Closed,No,2021-06-29 01:45:17
8005,9999,Student Loan,50405.0,2.9,120,2022-03-05,2032-03-05,0.0,Closed,No,2022-03-03 06:31:58
8006,10006,Small Business Loan,48210.1,5.5,84,2021-10-14,2028-10-14,0.0,Closed,No,2021-10-09 00:11:35
8007,10006,Auto Loan,87347.94,3.8,48,2024-06-19,2028-06-19,0.0,Closed,No,2024-06-15 20:20:06
8008,10014,Mortgage,118860.47,1.5,240,2025-02-27,2045-02-27,0.0,Closed,No,2025-02-22 08:17:46
8009,10016,Small Business Loan,188931.35,5.5,84,2025-02-11,2032-02-11,0.0,Closed,No,2025-02-07 12:40:49
8010,10016,Auto Loan,94050.7,3.8,48,2022-02-26,2026-02-26,0.0,Closed,Yes,2022-02-23 16:25:57
8011,10019,Small Business Loan,171957.39,5.5,84,2021-11-14,2028-11-14,171957.39,Active,No,2021-11-13 07:14:48
8012,10019,Small Business Loan,152121.8,5.5,84,2020-05-21,2027-05-21,152121.8,Active,No,2020-05-14 12:48:33
8013,10021,Student Loan,56536.26,2.9,120,2023-08-22,2033-08-22,0.0,Closed,No,2023-08-15 22:50:21
8014,10024,Student Loan,5336.45,2.9,120,2023-04-24,2033-04-24,0.0,Closed,No,2023-04-19 19:12:52
8015,10025,Personal Loan,5782.71,4.2,60,2021-04-09,2026-04-09,5782.71,Active,No,2021-04-03 17:22:59
8016,10026,Student Loan,27394.32,2.9,120,2023-06-05,2033-06-05,27394.32,Active,No,2023-05-30 01:28:50
8017,10026,Mortgage,386330.25,1.5,240,2023-06-08,2043-06-08,0.0,Closed,No,2023-06-02 10:01:26
8018,10027,Student Loan,35966.31,2.9,120,2023-01-28,2033-01-28,0.0,Closed,No,2023-01-24 22:26:02
8019,10027,Credit Line,18478.54,6.0,12,2024-12-06,2025-12-06,18478.54,Active,No,2024-11-29 03:15:10
8020,10028,Mortgage,105898.65,1.5,240,2021-03-24,2041-03-24,0.0,Closed,No,2021-03-20 19:11:28
8021,10030,Small Business Loan,174888.3,5.5,84,2021-02-13,2028-02-13,0.0,Closed,No,2021-02-09 20:54:52
8022,10032,Credit Line,1078.58,6.0,12,2020-01-30,2021-01-30,0.0,Closed,No,2020-01-23 16:07:58
8023,10035,Mortgage,335133.88,1.5,240,2021-02-11,2041-02-11,0.0,Closed,Yes,2021-02-06 20:27:48
8024,10036,Small Business Loan,213637.25,5.5,84,2024-02-19,2031-02-19,213637.25,Active,No,2024-02-13 17:47:19
8025,10036,Personal Loan,18526.16,4.2,60,2023-10-19,2028-10-19,0.0,Closed,No,2023-10-13 08:47:15
8026,10037,Student Loan,13771.55,2.9,120,2022-08-28,2032-08-28,0.0,Closed,No,2022-08-25 06:53:10
8027,10038,Credit Line,13631.03,6.0,12,2024-12-24,2025-12-24,0.0,Closed,No,2024-12-20 19:17:55
8028,10039,Student Loan,48583.2,2.9,120,2020-03-11,2030-03-11,0.0,Closed,No,2020-03-10 06:47:36
8029,10041,Personal Loan,39661.1,4.2,60,2022-01-08,2027-01-08,0.0,Closed,No,2022-01-02 11:09:58
8030,10042,Personal Loan,25509.07,4.2,60,2020-12-12,2025-12-12,25509.07,Active,No,2020-12-10 21:08:10
8031,10042,Small Business Loan,102487.6,5.5,84,2024-04-13,2031-04-13,102487.6,Active,No,2024-04-09 08:59:45
8032,10042,Student Loan,50330.4,2.9,120,2021-10-30,2031-10-30,0.0,Closed,Yes,2021-10-27 05:50:30
8033,10043,Credit Line,1796.57,6.0,12,2024-04-12,2025-04-12,1796.57,Active,No,2024-04-11 20:11:23
8034,10043,Personal Loan,47469.78,4.2,60,2023-08-21,2028-08-21,47469.78,Active,No,2023-08-17 16:56:56
8035,10044,Credit Line,4420.23,6.0,12,2022-05-04,2023-05-04,0.0,Closed,No,2022-04-30 17:51:16
8036,10046,Small Business Loan,112125.02,5.5,84,2020-03-01,2027-03-01,0.0,Closed,No,2020-02-25 06:57:34
8037,10046,Student Loan,54062.5,2.9,120,2022-06-08,2032-06-08,54062.5,Active,No,2022-06-07 03:27:50
8038,10048,Credit Line,6142.32,6.0,12,2022-04-14,2023-04-14,0.0,Closed,No,2022-04-11 19:58:50
8039,10049,Small Business Loan,108434.1,5.5,84,2021-03-09,2028-03-09,0.0,Closed,No,2021-03-05 06:38:04
8040,10051,Credit Line,2540.85,6.0,12,2024-07-29,2025-07-29,0.0,Closed,No,2024-07-26 23:15:10
8041,10052,Credit Line,1914.57,6.0,12,2020-11-30,2021-11-30,1914.57,Active,No,2020-11-28 09:14:59
8042,10052,Credit Line,12355.15,6.0,12,2025-01-30,2026-01-30,12355.15,Active,No,2025-01-28 04:20:45
8043,10053,Auto Loan,47678.91,3.8,48,2025-03-31,2029-03-31,0.0,Closed,No,2025-03-29 10:00:17
8044,10053,Student Loan,55321.54,2.9,120,2022-07-07,2032-07-07,55321.54,Active,No,2022-07-04 16:25:43
8045,10054,Small Business Loan,98899.02,5.5,84,2021-10-04,2028-10-04,0.0,Closed,No,2021-10-01 08:22:23
8046,10057,Student Loan,40574.8,2.9,120,2021-12-01,2031-12-01,0.0,Closed,No,2021-11-26 21:18:15
8047,10059,Small Business Loan,57076.1,5.5,84,2021-07-15,2028-07-15,0.0,Closed,No,2021-07-13 05:35:30
8048,10060,Personal Loan,48384.81,4.2,60,2023-06-07,2028-06-07,0.0,Closed,No,2023-06-05 17:32:22
8049,10062,Personal Loan,25677.15,4.2,60,2023-02-01,2028-02-01,0.0,Closed,No,2023-01-30 16:08:44
8050,10063,Mortgage,378056.66,1.5,240,2022-02-05,2042-02-05,0.0,Closed,No,2022-01-30 22:38:43
8051,10063,Mortgage,358908.68,1.5,240,2023-08-02,2043-08-02,0.0,Closed,No,2023-07-31 01:21:28
8052,10063,Student Loan,10513.74,2.9,120,2023-07-26,2033-07-26,0.0,Closed,No,2023-07-25 02:08:05
8053,10065,Student Loan,9996.44,2.9,120,2024-10-18,2034-10-18,9996.44,Active,No,2024-10-15 18:57:48
8054,10065,Mortgage,266361.45,1.5,240,2023-08-17,2043-08-17,266361.45,Active,Yes,2023-08-12 13:35:50
8055,10066,Student Loan,5876.93,2.9,120,2025-02-14,2035-02-14,5876.93,Active,No,2025-02-13 00:20:00
