Finance_ID,Date,Total_Assets,Total_Liabilities,Total_Equity,Revenue,Expenses,Net_Profit,Report_Date,Currency,Created_At
1187,2023-04-01,1424689015.05,1104659710.53,320029304.52,168875.72,139956.33,28919.39,2023-04-01,EUR,2025-05-25 21:55:48.202198
1188,2023-04-02,1425918708.34,1071419062.63,354499645.71,177620.85,128914.71,48706.15,2023-04-02,EUR,2025-05-25 21:55:48.202198
1189,2023-04-03,1427090123.68,1007228371.73,419861751.94,183541.04,123969.21,59571.83,2023-04-03,EUR,2025-05-25 21:55:48.202198
1190,2023-04-04,1428277434.23,985344874.52,442932559.71,162566.42,148088.13,14478.29,2023-04-04,EUR,2025-05-25 21:55:48.202198
1191,2023-04-05,1429476008.14,1036896244.31,392579763.83,174922.15,147120.16,27801.99,2023-04-05,EUR,2025-05-25 21:55:48.202198
1192,2023-04-06,1430684750.69,1060735243.74,369949506.95,154527.43,140043.58,14483.84,2023-04-06,EUR,2025-05-25 21:55:48.202198
1193,2023-04-07,1431884479.59,1004210905.11,427673574.47,218969.55,156692.81,62276.74,2023-04-07,EUR,2025-05-25 21:55:48.202198
1194,2023-04-08,1433098013.22,963958442.94,469139570.27,193219.99,145088.02,48131.97,2023-04-08,EUR,2025-05-25 21:55:48.202198
1195,2023-04-09,1434305855.76,975493423.15,458812432.62,168841.43,151941.27,16900.16,2023-04-09,EUR,2025-05-25 21:55:48.202198
1196,2023-04-10,1435501286.26,1077603769.51,357897516.75,182273.92,134155.2,48118.72,2023-04-10,EUR,2025-05-25 21:55:48.202198
1197,2023-04-11,1436741617.58,934114903.55,502626714.03,165442.96,143144.31,22298.65,2023-04-11,EUR,2025-05-25 21:55:48.202198
1198,2023-04-12,1437930409.8,1013880435.15,424049974.65,196000.43,121877.89,74122.55,2023-04-12,EUR,2025-05-25 21:55:48.202198
1199,2023-04-13,1439116368.96,1016104896.54,423011472.42,180662.8,150456.64,30206.16,2023-04-13,EUR,2025-05-25 21:55:48.202198
1200,2023-04-14,1440327498.23,1046499714.05,393827784.18,175170.74,133683.49,41487.25,2023-04-14,EUR,2025-05-25 21:55:48.202198
1201,2023-04-15,1441515112.63,1005432862.02,436082250.62,186227.15,158164.78,28062.37,2023-04-15,EUR,2025-05-25 21:55:48.202198
1202,2023-04-16,1442684808.73,978681737.56,464003071.17,191125.12,140299.0,50826.12,2023-04-16,EUR,2025-05-25 21:55:48.202198
1203,2023-04-17,1443875746.5,990418010.63,453457735.87,202353.58,156488.44,45865.14,2023-04-17,EUR,2025-05-25 21:55:48.202198
1204,2023-04-18,1445085316.08,954383401.65,490701914.43,185090.17,155125.13,29965.04,2023-04-18,EUR,2025-05-25 21:55:48.202198
1205,2023-04-19,1446306776.37,966747566.02,479559210.36,159954.6,144914.72,15039.88,2023-04-19,EUR,2025-05-25 21:55:48.202198
1206,2023-04-20,1447455245.73,1011214477.09,436240768.64,155816.07,134946.01,20870.06,2023-04-20,EUR,2025-05-25 21:55:48.202198
1207,2023-04-21,1448611481.02,1094158367.46,354453113.56,183391.15,154899.36,28491.79,2023-04-21,EUR,2025-05-25 21:55:48.202198
1208,2023-04-22,1449814418.16,1016508206.56,433306211.6,194695.87,139513.83,55182.04,2023-04-22,EUR,2025-05-25 21:55:48.202198
1209,2023-04-23,1451040803.36,970180522.07,480860281.29,181377.68,115858.55,65519.13,2023-04-23,EUR,2025-05-25 21:55:48.202198
1210,2023-04-24,1452239008.93,1010784043.91,441454965.02,175627.86,127239.03,48388.83,2023-04-24,EUR,2025-05-25 21:55:48.202198
1211,2023-04-25,1453461826.16,1016033710.75,437428115.41,150753.28,146177.43,4575.86,2023-04-25,EUR,2025-05-25 21:55:48.202198
1212,2023-04-26,1454646973.67,1075128900.51,379518073.16,172050.81,149574.28,22476.52,2023-04-26,EUR,2025-05-25 21:55:48.202198
1213,2023-04-27,1455844335.65,1099219753.99,356624581.66,170217.33,125086.86,45130.47,2023-04-27,EUR,2025-05-25 21:55:48.202198
1214,2023-04-28,1457036804.75,951272243.52,505764561.22,188778.55,170263.88,18514.67,2023-04-28,EUR,2025-05-25 21:55:48.202198
1215,2023-04-29,1458242761.35,1008725834.12,449516927.23,167234.34,155447.78,11786.56,2023-04-29,EUR,2025-05-25 21:55:48.202198
1216,2023-04-30,1459424385.25,1071919806.85,387504578.4,177503.92,143304.99,34198.93,2023-04-30,EUR,2025-05-25 21:55:48.202198
1217,2023-05-01,1460594534.35,991342503.5,469252030.86,173580.44,156866.28,16714.16,2023-05-01,EUR,2025-05-25 21:55:48.202198
1218,2023-05-02,1461804902.42,1052044835.99,409760066.43,192326.37,131134.21,61192.15,2023-05-02,EUR,2025-05-25 21:55:48.202198
1219,2023-05-03,1463016609.41,1054803297.57,408213311.84,185464.02,130902.06,54561.96,2023-05-03,EUR,2025-05-25 21:55:48.202198
1220,2023-05-04,1464233148.66,1083608695.1,380624453.56,176480.07,125794.19,50685.88,2023-05-04,EUR,2025-05-25 21:55:48.202198
1221,2023-05-05,1465422852.26,1026463685.86,438959166.41,176145.44,147173.72,28971.72,2023-05-05,EUR,2025-05-25 21:55:48.202198
1222,2023-05-06,1466605198.41,1138777016.14,327828182.28,190963.58,143602.13,47361.44,2023-05-06,EUR,2025-05-25 21:55:48.202198
1223,2023-05-07,1467812162.19,1060329873.1,407482289.09,173850.1,131163.18,42686.92,2023-05-07,EUR,2025-05-25 21:55:48.202198
1224,2023-05-08,1469006132.91,1078089448.07,390916684.85,180126.87,126646.98,53479.89,2023-05-08,EUR,2025-05-25 21:55:48.202198
1225,2023-05-09,1470203885.47,1131143291.23,339060594.24,180539.86,134886.79,45653.06,2023-05-09,EUR,2025-05-25 21:55:48.202198
1226,2023-05-10,1471399645.11,1004068125.34,467331519.77,179920.3,148154.98,31765.32,2023-05-10,EUR,2025-05-25 21:55:48.202198
1227,2023-05-11,1472577220.45,1007636185.67,464941034.78,185463.43,141286.32,44177.11,2023-05-11,EUR,2025-05-25 21:55:48.202198
1228,2023-05-12,1473795470.01,1011020343.86,462775126.15,187470.76,128130.5,59340.26,2023-05-12,EUR,2025-05-25 21:55:48.202198
1229,2023-05-13,1474977639.83,986399764.56,488577875.28,214204.23,142871.6,71332.63,2023-05-13,EUR,2025-05-25 21:55:48.202198
1230,2023-05-14,1476186447.51,1080340189.27,395846258.24,150240.14,146300.08,3940.07,2023-05-14,EUR,2025-05-25 21:55:48.202198
1231,2023-05-15,1477406343.65,1068402248.93,409004094.72,176139.66,137191.43,38948.22,2023-05-15,EUR,2025-05-25 21:55:48.202198
1232,2023-05-16,1478615380.58,1093615498.89,384999881.68,170543.37,144708.83,25834.54,2023-05-16,EUR,2025-05-25 21:55:48.202198
1233,2023-05-17,1479805962.55,1086976936.78,392829025.78,176337.16,118025.68,58311.48,2023-05-17,EUR,2025-05-25 21:55:48.202198
1234,2023-05-18,1480997260.34,1087969436.34,393027824.0,172122.06,159670.52,12451.53,2023-05-18,EUR,2025-05-25 21:55:48.202198
1235,2023-05-19,1482203906.39,1029633346.87,452570559.51,180397.72,137040.24,43357.48,2023-05-19,EUR,2025-05-25 21:55:48.202198
1236,2023-05-20,1483435471.76,1095815840.8,387619630.96,190323.4,155492.27,34831.13,2023-05-20,EUR,2025-05-25 21:55:48.202198
1237,2023-05-21,1484644238.69,1044373021.45,440271217.23,176937.69,118260.78,58676.91,2023-05-21,EUR,2025-05-25 21:55:48.202198
1238,2023-05-22,1485869876.9,1074915432.46,410954444.44,195705.02,144915.31,50789.71,2023-05-22,EUR,2025-05-25 21:55:48.202198
1239,2023-05-23,1487088726.31,1044761745.13,442326981.19,171691.21,152016.31,19674.9,2023-05-23,EUR,2025-05-25 21:55:48.202198
1240,2023-05-24,1488300437.75,1059749205.09,428551232.66,178219.33,144856.22,33363.11,2023-05-24,EUR,2025-05-25 21:55:48.202198
1241,2023-05-25,1489496895.29,1065148883.35,424348011.94,176860.87,134989.32,41871.55,2023-05-25,EUR,2025-05-25 21:55:48.202198
1242,2023-05-26,1490704742.32,1124130044.05,366574698.28,189063.31,134740.1,54323.22,2023-05-26,EUR,2025-05-25 21:55:48.202198
1243,2023-05-27,1491912498.55,1055763048.26,436149450.29,186707.07,143378.37,43328.7,2023-05-27,EUR,2025-05-25 21:55:48.202198
1244,2023-05-28,1493064302.31,1080940036.21,412124266.09,186878.19,139448.34,47429.85,2023-05-28,EUR,2025-05-25 21:55:48.202198
1245,2023-05-29,1494265182.98,1136986917.9,357278265.09,167887.08,136030.42,31856.65,2023-05-29,EUR,2025-05-25 21:55:48.202198
1246,2023-05-30,1495462419.12,1012328055.13,483134364.0,192308.41,139428.86,52879.55,2023-05-30,EUR,2025-05-25 21:55:48.202198
1247,2023-05-31,1496673355.72,999199670.23,497473685.49,172775.57,139941.44,32834.13,2023-05-31,EUR,2025-05-25 21:55:48.202198
1248,2023-06-01,1497864861.72,1002691103.77,495173757.95,163750.83,153075.8,10675.03,2023-06-01,EUR,2025-05-25 21:55:48.202198
1249,2023-06-02,1499082939.74,1133697239.09,365385700.65,203707.42,136538.74,67168.68,2023-06-02,EUR,2025-05-25 21:55:48.202198
1250,2023-06-03,1500279126.28,1075898853.32,424380272.96,184057.44,142154.39,41903.05,2023-06-03,EUR,2025-05-25 21:55:48.202198
1251,2023-06-04,1501506858.29,1082884945.22,418621913.07,163851.5,148742.73,15108.77,2023-06-04,EUR,2025-05-25 21:55:48.202198
1252,2023-06-05,1502766040.81,1107826082.16,394939958.65,174325.98,147158.73,27167.25,2023-06-05,EUR,2025-05-25 21:55:48.202198
1253,2023-06-06,1503969540.95,1069021702.5,434947838.45,186673.6,120122.31,66551.29,2023-06-06,EUR,2025-05-25 21:55:48.202198
1254,2023-06-07,1505152865.47,1138190622.34,366962243.13,156482.71,127866.02,28616.7,2023-06-07,EUR,2025-05-25 21:55:48.202198
1255,2023-06-08,1506350441.16,1085982815.56,420367625.6,171412.16,126376.14,45036.02,2023-06-08,EUR,2025-05-25 21:55:48.202198
1256,2023-06-09,1507582921.79,1172893779.29,334689142.51,168238.91,150987.32,17251.6,2023-06-09,EUR,2025-05-25 21:55:48.202198
1257,2023-06-10,1508786904.29,997237159.56,511549744.72,174720.45,155146.81,19573.64,2023-06-10,EUR,2025-05-25 21:55:48.202198
1258,2023-06-11,1509976476.33,1174685988.77,335290487.56,172591.25,132549.8,40041.45,2023-06-11,EUR,2025-05-25 21:55:48.202198
1259,2023-06-12,1511129507.61,992170183.84,518959323.77,187377.84,147226.61,40151.23,2023-06-12,EUR,2025-05-25 21:55:48.202198
1260,2023-06-13,1512352090.98,1022619586.59,489732504.4,170820.91,117231.11,53589.81,2023-06-13,EUR,2025-05-25 21:55:48.202198
1261,2023-06-14,1513546512.76,989911050.04,523635462.72,135620.14,148458.65,-12838.52,2023-06-14,EUR,2025-05-25 21:55:48.202198
1262,2023-06-15,1514777760.48,1092438462.36,422339298.12,194953.04,128296.55,66656.49,2023-06-15,EUR,2025-05-25 21:55:48.202198
1263,2023-06-16,1516011715.25,1152095198.36,363916516.89,199016.12,142656.69,56359.43,2023-06-16,EUR,2025-05-25 21:55:48.202198
1264,2023-06-17,1517217844.58,993692690.58,523525154.0,201938.85,127603.96,74334.89,2023-06-17,EUR,2025-05-25 21:55:48.202198
1265,2023-06-18,1518416919.49,1115669508.42,402747411.07,170217.7,150668.52,19549.18,2023-06-18,EUR,2025-05-25 21:55:48.202198
1266,2023-06-19,1519617769.04,1087946610.17,431671158.87,219429.5,133901.29,85528.21,2023-06-19,EUR,2025-05-25 21:55:48.202198
1267,2023-06-20,1520813247.89,1113375942.61,407437305.27,150082.5,164635.85,-14553.35,2023-06-20,EUR,2025-05-25 21:55:48.202198
1268,2023-06-21,1522049159.21,1133724399.66,388324759.54,203689.12,146762.14,56926.98,2023-06-21,EUR,2025-05-25 21:55:48.202198
1269,2023-06-22,1523243552.58,1066330524.39,456913028.19,192406.6,139715.26,52691.35,2023-06-22,EUR,2025-05-25 21:55:48.202198
1270,2023-06-23,1524477303.81,1046668653.65,477808650.16,159957.48,156947.81,3009.67,2023-06-23,EUR,2025-05-25 21:55:48.202198
1271,2023-06-24,1525672852.11,1099852304.32,425820547.79,184836.11,146107.71,38728.4,2023-06-24,EUR,2025-05-25 21:55:48.202198
1272,2023-06-25,1526855690.92,1104297821.66,422557869.27,170556.9,140995.99,29560.91,2023-06-25,EUR,2025-05-25 21:55:48.202198
1273,2023-06-26,1528000595.96,1070166023.18,457834572.78,165266.76,129955.83,35310.92,2023-06-26,EUR,2025-05-25 21:55:48.202198
1274,2023-06-27,1529198978.36,1137315948.34,391883030.02,188946.71,164278.21,24668.5,2023-06-27,EUR,2025-05-25 21:55:48.202198
1275,2023-06-28,1530405363.14,1099815339.03,430590024.11,183465.55,159615.15,23850.4,2023-06-28,EUR,2025-05-25 21:55:48.202198
1276,2023-06-29,1531584497.06,1046916833.71,484667663.35,171086.05,134248.48,36837.57,2023-06-29,EUR,2025-05-25 21:55:48.202198
1277,2023-06-30,1532755877.36,1190022493.08,342733384.28,162880.5,138072.65,24807.85,2023-06-30,EUR,2025-05-25 21:55:48.202198
1278,2023-07-01,1533933417.15,1183891510.49,350041906.66,161857.04,143320.44,18536.6,2023-07-01,EUR,2025-05-25 21:55:48.202198
1279,2023-07-02,1535117432.78,1119012114.75,416105318.03,179325.76,149581.61,29744.16,2023-07-02,EUR,2025-05-25 21:55:48.202198
1280,2023-07-03,1536338875.13,1147781017.85,388557857.28,187672.65,135790.02,51882.63,2023-07-03,EUR,2025-05-25 21:55:48.202198
1281,2023-07-04,1537561689.48,1087785760.52,449775928.96,185918.89,120971.2,64947.69,2023-07-04,EUR,2025-05-25 21:55:48.202198
1282,2023-07-05,1538754495.03,1022523307.14,516231187.88,191026.68,149584.77,41441.91,2023-07-05,EUR,2025-05-25 21:55:48.202198
1283,2023-07-06,1539973664.97,1004256747.73,535716917.24,168597.87,151348.47,17249.4,2023-07-06,EUR,2025-05-25 21:55:48.202198
1284,2023-07-07,1541158084.7,1074882187.31,466275897.39,168263.84,135974.78,32289.06,2023-07-07,EUR,2025-05-25 21:55:48.202198
1285,2023-07-08,1542372175.93,1033836173.38,508536002.55,161797.05,135659.5,26137.55,2023-07-08,EUR,2025-05-25 21:55:48.202198
1286,2023-07-09,1543575624.67,1046028957.67,497546667.01,168411.05,151908.64,16502.42,2023-07-09,EUR,2025-05-25 21:55:48.202198
1287,2023-07-10,1544787934.06,1171003937.77,373783996.29,190196.31,132982.99,57213.32,2023-07-10,EUR,2025-05-25 21:55:48.202198
1288,2023-07-11,1546000981.85,1175577431.49,370423550.35,209698.76,140441.09,69257.67,2023-07-11,EUR,2025-05-25 21:55:48.202198
1289,2023-07-12,1547205111.02,1131730352.79,415474758.23,174325.23,139210.34,35114.88,2023-07-12,EUR,2025-05-25 21:55:48.202198
1290,2023-07-13,1548387382.97,1134099102.81,414288280.15,172496.08,117661.78,54834.29,2023-07-13,EUR,2025-05-25 21:55:48.202198
1291,2023-07-14,1549569685.97,1053030849.1,496538836.86,156355.91,126587.29,29768.62,2023-07-14,EUR,2025-05-25 21:55:48.202198
1292,2023-07-15,1550743076.29,1075269166.64,475473909.65,170053.48,150001.64,20051.85,2023-07-15,EUR,2025-05-25 21:55:48.202198
1293,2023-07-16,1551937183.39,1094333262.22,457603921.18,163737.38,127295.16,36442.21,2023-07-16,EUR,2025-05-25 21:55:48.202198
1294,2023-07-17,1553107897.25,1072378844.52,480729052.73,183523.24,150949.61,32573.63,2023-07-17,EUR,2025-05-25 21:55:48.202198
1295,2023-07-18,1554319522.82,1013304089.65,541015433.16,192958.85,122528.17,70430.68,2023-07-18,EUR,2025-05-25 21:55:48.202198
1296,2023-07-19,1555512370.13,1024186634.42,531325735.71,175059.99,121984.87,53075.11,2023-07-19,EUR,2025-05-25 21:55:48.202198
1297,2023-07-20,1556729665.69,1154289257.23,402440408.46,178934.47,131096.48,47837.99,2023-07-20,EUR,2025-05-25 21:55:48.202198
1298,2023-07-21,1557907163.61,1202482301.31,355424862.31,173479.5,147139.63,26339.87,2023-07-21,EUR,2025-05-25 21:55:48.202198
1299,2023-07-22,1559064932.76,1165582909.5,393482023.26,193748.52,142638.6,51109.93,2023-07-22,EUR,2025-05-25 21:55:48.202198
1300,2023-07-23,1560249976.07,1049716716.72,510533259.35,175280.27,180121.95,-4841.68,2023-07-23,EUR,2025-05-25 21:55:48.202198
1301,2023-07-24,1561453556.57,1073366807.12,488086749.45,188034.11,141412.05,46622.07,2023-07-24,EUR,2025-05-25 21:55:48.202198
1302,2023-07-25,1562661010.43,1179587205.57,383073804.87,179722.07,125654.57,54067.5,2023-07-25,EUR,2025-05-25 21:55:48.202198
1303,2023-07-26,1563894221.97,1053022889.83,510871332.14,177671.91,146977.8,30694.12,2023-07-26,EUR,2025-05-25 21:55:48.202198
1304,2023-07-27,1565153936.28,1148504299.5,416649636.79,205054.48,131199.45,73855.03,2023-07-27,EUR,2025-05-25 21:55:48.202198
1305,2023-07-28,1566382619.58,1029134905.57,537247714.01,209929.46,138357.41,71572.05,2023-07-28,EUR,2025-05-25 21:55:48.202198
1306,2023-07-29,1567575800.84,1121053198.66,446522602.18,211169.45,132718.18,78451.27,2023-07-29,EUR,2025-05-25 21:55:48.202198
1307,2023-07-30,1568813543.92,1150575946.27,418237597.65,187843.09,146743.22,41099.87,2023-07-30,EUR,2025-05-25 21:55:48.202198
1308,2023-07-31,1570013911.13,1207903719.29,362110191.84,178271.91,134000.14,44271.77,2023-07-31,EUR,2025-05-25 21:55:48.202198
1309,2023-08-01,1571236115.0,1154351356.49,416884758.51,191868.3,160634.94,31233.36,2023-08-01,EUR,2025-05-25 21:55:48.202198
1310,2023-08-02,1572442917.85,1024957433.4,547485484.45,186653.36,131130.07,55523.29,2023-08-02,EUR,2025-05-25 21:55:48.202198
1311,2023-08-03,1573660493.56,1050845191.75,522815301.81,236887.62,105394.19,131493.43,2023-08-03,EUR,2025-05-25 21:55:48.202198
1312,2023-08-04,1574846510.15,1184781321.69,390065188.46,191704.18,159266.3,32437.88,2023-08-04,EUR,2025-05-25 21:55:48.202198
1313,2023-08-05,1576047907.66,1181899894.4,394148013.25,191006.53,147795.29,43211.24,2023-08-05,EUR,2025-05-25 21:55:48.202198
1314,2023-08-06,1577237875.35,1068144986.25,509092889.1,152789.55,129244.68,23544.87,2023-08-06,EUR,2025-05-25 21:55:48.202198
1315,2023-08-07,1578435927.55,1056476351.09,521959576.46,183988.3,158034.04,25954.26,2023-08-07,EUR,2025-05-25 21:55:48.202198
1316,2023-08-08,1579640492.97,1193045218.42,386595274.55,179466.68,140619.22,38847.46,2023-08-08,EUR,2025-05-25 21:55:48.202198
1317,2023-08-09,1580855205.62,1131775789.18,449079416.44,178689.0,154352.88,24336.11,2023-08-09,EUR,2025-05-25 21:55:48.202198
1318,2023-08-10,1582060128.57,1075748972.79,506311155.78,168318.17,145430.15,22888.02,2023-08-10,EUR,2025-05-25 21:55:48.202198
1319,2023-08-11,1583247146.12,1107732649.23,475514496.89,180352.11,155848.27,24503.84,2023-08-11,EUR,2025-05-25 21:55:48.202198
1320,2023-08-12,1584411141.92,1099881413.06,484529728.86,168472.79,139279.57,29193.22,2023-08-12,EUR,2025-05-25 21:55:48.202198
1321,2023-08-13,1585623901.53,1230649539.66,354974361.87,180043.6,142239.97,37803.63,2023-08-13,EUR,2025-05-25 21:55:48.202198
1322,2023-08-14,1586803950.94,1077022313.38,509781637.56,143462.13,154315.2,-10853.07,2023-08-14,EUR,2025-05-25 21:55:48.202198
1323,2023-08-15,1587985177.97,1110387223.68,477597954.29,180645.88,150299.53,30346.35,2023-08-15,EUR,2025-05-25 21:55:48.202198
1324,2023-08-16,1589188322.84,1212739186.81,376449136.03,192262.92,152557.57,39705.35,2023-08-16,EUR,2025-05-25 21:55:48.202198
1325,2023-08-17,1590390105.24,1105163760.78,485226344.46,174041.96,147952.73,26089.23,2023-08-17,EUR,2025-05-25 21:55:48.202198
1326,2023-08-18,1591609293.92,1079201412.92,512407881.0,192563.23,139100.72,53462.5,2023-08-18,EUR,2025-05-25 21:55:48.202198
1327,2023-08-19,1592807114.02,1150135949.76,442671164.26,186203.54,161461.46,24742.09,2023-08-19,EUR,2025-05-25 21:55:48.202198
1328,2023-08-20,1593977239.18,1111542182.16,482435057.03,203494.82,129237.1,74257.72,2023-08-20,EUR,2025-05-25 21:55:48.202198
1329,2023-08-21,1595185431.9,1167621439.42,427563992.48,182371.14,135851.08,46520.06,2023-08-21,EUR,2025-05-25 21:55:48.202198
1330,2023-08-22,1596402239.52,1081478398.97,514923840.55,170560.33,151298.38,19261.95,2023-08-22,EUR,2025-05-25 21:55:48.202198
1331,2023-08-23,1597603629.07,1200228138.24,397375490.83,184571.86,127321.35,57250.52,2023-08-23,EUR,2025-05-25 21:55:48.202198
1332,2023-08-24,1598821918.16,1086406191.26,512415726.9,179393.32,133451.71,45941.62,2023-08-24,EUR,2025-05-25 21:55:48.202198
1333,2023-08-25,1600007414.77,1231190307.08,368817107.7,176813.84,122235.64,54578.19,2023-08-25,EUR,2025-05-25 21:55:48.202198
1334,2023-08-26,1601173276.7,1179648798.18,421524478.51,181406.53,151328.79,30077.74,2023-08-26,EUR,2025-05-25 21:55:48.202198
1335,2023-08-27,1602368838.37,1061688943.68,540679894.68,175338.59,136288.89,39049.7,2023-08-27,EUR,2025-05-25 21:55:48.202198
1336,2023-08-28,1603556165.13,1061747509.34,541808655.79,171900.34,140292.11,31608.23,2023-08-28,EUR,2025-05-25 21:55:48.202198
1337,2023-08-29,1604781797.64,1171864278.45,432917519.19,179594.35,135918.67,43675.68,2023-08-29,EUR,2025-05-25 21:55:48.202198
1338,2023-08-30,1605979480.21,1101278753.31,504700726.9,196277.25,135127.3,61149.94,2023-08-30,EUR,2025-05-25 21:55:48.202198
1339,2023-08-31,1607192409.95,1050760511.6,556431898.36,179440.12,147758.73,31681.39,2023-08-31,EUR,2025-05-25 21:55:48.202198
1340,2023-09-01,1608399160.76,1184561405.05,423837755.71,199062.72,126206.21,72856.51,2023-09-01,EUR,2025-05-25 21:55:48.202198
1341,2023-09-02,1609556492.06,1152456365.57,457100126.49,205595.07,139874.68,65720.4,2023-09-02,EUR,2025-05-25 21:55:48.202198
1342,2023-09-03,1610743060.64,1199712720.44,411030340.21,173737.65,145255.56,28482.08,2023-09-03,EUR,2025-05-25 21:55:48.202198
1343,2023-09-04,1611938209.03,1137398595.61,474539613.42,149107.0,161528.32,-12421.32,2023-09-04,EUR,2025-05-25 21:55:48.202198
1344,2023-09-05,1613122806.87,1134599239.86,478523567.01,182720.01,139404.15,43315.87,2023-09-05,EUR,2025-05-25 21:55:48.202198
1345,2023-09-06,1614299988.67,1191179477.62,423120511.05,156889.17,145629.74,11259.43,2023-09-06,EUR,2025-05-25 21:55:48.202198
1346,2023-09-07,1615534180.54,1073994196.12,541539984.42,163535.28,153391.92,10143.36,2023-09-07,EUR,2025-05-25 21:55:48.202198
