Investment_ID,Client_ID,Type_Client,Account_ID,Investment_Type,Investment_Amount,Current_Value,Interest_Rate,Start_Date,Maturity_Date,Risk_Level,Status,Created_At,Updated_At
1060,884,Empresa,1789,Depósito a Plazo,4521.34,4575.56,1.2,2022-12-19,2023-12-19,Baja,Vencido,2022-12-13 00:02:09,2023-07-31 05:03:36
1061,885,Empresa,1792,Fondo Renta Fija,38330.87,38491.87,2.5,2025-03-18,2028-03-18,Baja,Activo,2025-03-17 00:06:42,2025-03-22 04:10:11
1062,886,Empresa,1793,Depósito a Plazo,12496.2,12646.05,1.2,2020-12-22,2021-12-22,Baja,Vencido,2020-12-20 09:40:50,2023-03-15 12:00:57
1063,886,Empresa,1794,Fondo Renta Variable,42781.01,53437.1,5.0,2020-10-27,2025-10-27,Media,Activo,2020-10-25 16:02:58,2023-09-03 08:24:29
1064,887,Individual,1795,Fondo Renta Variable,80303.12,81546.24,5.0,2025-01-24,2030-01-24,Media,Activo,2025-01-21 11:56:19,2025-03-24 17:44:18
1065,888,Individual,1799,Fondo Renta Variable,99514.9,106431.14,5.0,2024-01-02,2029-01-02,Media,Activo,2023-12-30 08:56:22,2024-03-26 08:56:38
1066,888,Individual,1798,Fondo Renta Variable,89401.21,107240.12,5.0,2021-08-26,2026-08-26,Media,Activo,2021-08-20 20:55:04,2022-03-29 06:00:45
1067,889,Empresa,1800,Depósito a Plazo,3729.79,3774.52,1.2,2023-01-07,2024-01-07,Baja,Vencido,2023-01-03 23:30:37,2024-11-09 13:24:55
1068,890,Empresa,1802,Fondo Renta Fija,39450.92,40834.84,2.5,2023-12-26,2026-12-26,Baja,Activo,2023-12-20 02:33:08,2024-08-30 05:19:14
1069,890,Empresa,1801,Fondo Renta Variable,19647.11,19953.92,5.0,2025-01-23,2030-01-23,Media,Activo,2025-01-19 12:17:07,2025-04-11 18:39:43
1070,890,Empresa,1802,Fondo Renta Fija,24041.65,25890.67,2.5,2021-11-16,2024-11-16,Baja,Vencido,2021-11-10 19:32:33,2022-11-12 11:20:13
1071,891,Empresa,1803,Depósito a Plazo,6121.45,6194.86,1.2,2020-07-11,2021-07-11,Baja,Vencido,2020-07-04 07:11:39,2022-04-17 13:26:02
1072,891,Empresa,1803,Depósito a Plazo,2148.13,2173.89,1.2,2022-09-24,2023-09-24,Baja,Vencido,2022-09-23 09:45:59,2025-03-02 13:56:46
1073,891,Empresa,1804,Fondo Renta Fija,11374.19,12248.97,2.5,2021-10-03,2024-10-03,Baja,Vencido,2021-09-30 23:06:22,2021-10-22 00:15:23
1074,892,Individual,1807,Fondo Renta Variable,75911.42,84732.87,5.0,2023-02-16,2028-02-16,Media,Activo,2023-02-09 08:00:33,2024-05-18 00:47:41
1075,893,Individual,1809,Depósito a Plazo,10558.95,10597.99,1.2,2025-01-26,2026-01-26,Baja,Activo,2025-01-25 01:28:20,2025-03-05 05:53:00
1076,895,Individual,1812,Fondo Renta Variable,48631.5,62065.41,5.0,2020-04-14,2025-04-14,Media,Vencido,2020-04-08 15:13:15,2024-09-23 14:24:31
1077,895,Individual,1812,Depósito a Plazo,17765.4,17979.03,1.2,2023-10-13,2024-10-13,Baja,Vencido,2023-10-09 18:06:12,2025-05-08 07:55:36
1078,896,Individual,1814,Depósito a Plazo,1453.19,1470.62,1.2,2022-01-21,2023-01-21,Baja,Vencido,2022-01-20 11:35:53,2023-05-14 17:24:26
1079,899,Individual,1820,Fondo Renta Fija,21873.03,23553.67,2.5,2021-01-05,2024-01-05,Baja,Vencido,2021-01-03 00:45:36,2024-01-01 14:30:12
1080,899,Individual,1821,Depósito a Plazo,19092.89,19321.85,1.2,2022-09-21,2023-09-21,Baja,Vencido,2022-09-16 07:30:29,2025-01-29 15:04:39
1081,900,Individual,1822,Depósito a Plazo,12690.55,12842.73,1.2,2024-05-15,2025-05-15,Baja,Vencido,2024-05-12 08:49:54,2025-04-08 09:11:14
1082,900,Individual,1822,Fondo Renta Variable,93054.53,109656.83,5.0,2022-01-06,2027-01-06,Media,Activo,2022-01-03 10:59:41,2023-01-13 04:24:31
1083,901,Individual,1824,Depósito a Plazo,5912.66,5983.56,1.2,2021-03-06,2022-03-06,Baja,Vencido,2021-02-28 03:43:02,2023-10-26 12:41:10
1084,902,Individual,1825,Fondo Renta Fija,27483.33,29595.04,2.5,2020-11-04,2023-11-04,Baja,Vencido,2020-10-30 06:34:29,2022-10-16 00:54:59
1085,902,Individual,1825,Depósito a Plazo,9960.83,10050.36,1.2,2024-08-18,2025-08-18,Baja,Activo,2024-08-14 06:13:11,2024-10-20 00:54:31
1086,902,Individual,1825,Depósito a Plazo,6283.8,6359.15,1.2,2020-09-03,2021-09-03,Baja,Vencido,2020-08-29 08:01:04,2023-04-09 18:22:50
1087,903,Empresa,1827,Fondo Renta Variable,87318.67,105966.39,5.0,2021-05-31,2026-05-31,Media,Activo,2021-05-30 00:48:21,2025-02-05 11:28:55
1088,905,Empresa,1831,Depósito a Plazo,6843.79,6925.86,1.2,2021-03-07,2022-03-07,Baja,Vencido,2021-03-04 04:42:07,2021-04-25 20:48:22
1089,905,Empresa,1831,Fondo Renta Fija,14309.22,15408.68,2.5,2021-01-10,2024-01-10,Baja,Vencido,2021-01-03 23:27:22,2024-01-11 05:20:20
1090,908,Individual,1837,Fondo Renta Fija,33772.98,36370.42,2.5,2021-04-30,2024-04-30,Baja,Vencido,2021-04-26 23:32:55,2022-12-08 02:09:45
1091,908,Individual,1836,Fondo Renta Variable,86820.01,106450.54,5.0,2021-03-15,2026-03-15,Media,Activo,2021-03-14 16:24:40,2023-01-21 10:38:12
1092,908,Individual,1837,Fondo Renta Variable,50712.86,57359.61,5.0,2022-11-09,2027-11-09,Media,Activo,2022-11-06 08:22:40,2023-09-16 22:44:52
1093,908,Individual,1836,Fondo Renta Variable,54245.14,58115.99,5.0,2023-12-20,2028-12-20,Media,Activo,2023-12-17 10:42:13,2024-07-06 06:54:55
1094,909,Empresa,1839,Fondo Renta Fija,3971.61,4276.77,2.5,2021-02-03,2024-02-03,Baja,Vencido,2021-01-27 12:38:27,2024-08-28 22:00:52
1095,909,Empresa,1840,Fondo Renta Fija,28733.47,30914.05,2.5,2022-06-02,2025-06-02,Baja,Activo,2022-05-26 23:57:10,2025-04-27 00:09:24
1096,910,Individual,1841,Fondo Renta Fija,46677.0,49528.13,2.5,2022-12-24,2025-12-24,Baja,Activo,2022-12-19 18:09:15,2023-04-08 19:16:34
1097,911,Individual,1844,Fondo Renta Variable,77065.99,77655.02,5.0,2025-03-23,2030-03-23,Media,Activo,2025-03-19 05:30:29,2025-04-01 08:49:38
1098,912,Individual,1845,Depósito a Plazo,19831.31,20069.12,1.2,2024-04-18,2025-04-18,Baja,Vencido,2024-04-16 12:47:18,2024-05-02 04:17:26
1099,913,Individual,1849,Depósito a Plazo,502.04,508.06,1.2,2022-04-14,2023-04-14,Baja,Vencido,2022-04-12 08:05:34,2023-10-05 01:53:04
1100,913,Individual,1847,Fondo Renta Fija,49652.62,53471.34,2.5,2022-03-06,2025-03-06,Baja,Vencido,2022-03-01 13:27:23,2024-12-29 06:35:10
1101,914,Individual,1851,Depósito a Plazo,6623.76,6703.19,1.2,2020-05-31,2021-05-31,Baja,Vencido,2020-05-25 21:06:06,2023-09-07 22:24:21
1102,916,Individual,1856,Fondo Renta Fija,40962.44,43703.18,2.5,2022-10-04,2025-10-04,Baja,Activo,2022-09-27 10:53:47,2022-12-31 02:51:32
1103,917,Empresa,1858,Fondo Renta Fija,43215.68,46536.2,2.5,2020-10-22,2023-10-22,Baja,Vencido,2020-10-19 21:18:57,2024-04-23 19:07:13
1104,919,Individual,1865,Fondo Renta Fija,25948.35,26851.35,2.5,2023-12-30,2026-12-30,Baja,Activo,2023-12-24 09:13:12,2024-11-24 00:15:35
1105,919,Individual,1864,Fondo Renta Variable,81073.32,94169.59,5.0,2022-04-24,2027-04-24,Media,Activo,2022-04-22 02:47:55,2022-05-04 23:35:46
1106,920,Individual,1868,Fondo Renta Fija,46402.06,49970.79,2.5,2020-02-09,2023-02-09,Baja,Vencido,2020-02-07 20:31:54,2021-11-23 11:45:34
1107,921,Individual,1869,Depósito a Plazo,14420.33,14593.25,1.2,2020-08-10,2021-08-10,Baja,Vencido,2020-08-03 17:05:26,2024-04-19 11:16:46
1108,922,Individual,1870,Fondo Renta Fija,47373.53,51013.52,2.5,2020-08-30,2023-08-30,Baja,Vencido,2020-08-28 13:32:31,2023-03-26 18:16:48
1109,924,Individual,1876,Fondo Renta Fija,5928.82,6384.8,2.5,2021-04-09,2024-04-09,Baja,Vencido,2021-04-05 22:50:31,2021-11-21 05:37:05
1110,924,Individual,1876,Fondo Renta Variable,68022.97,68689.53,5.0,2025-03-07,2030-03-07,Media,Activo,2025-03-03 09:57:36,2025-05-19 05:09:36
1111,925,Empresa,1878,Depósito a Plazo,16600.15,16799.21,1.2,2022-10-02,2023-10-02,Baja,Vencido,2022-09-30 08:15:42,2023-05-10 00:55:11
1112,926,Empresa,1879,Depósito a Plazo,10480.79,10606.47,1.2,2021-04-19,2022-04-19,Baja,Vencido,2021-04-18 04:43:19,2022-03-04 17:04:14
1113,927,Individual,1881,Depósito a Plazo,7969.98,8065.82,1.2,2024-01-16,2025-01-16,Baja,Vencido,2024-01-11 07:27:58,2024-09-17 01:13:10
1114,928,Individual,1882,Fondo Renta Fija,8992.29,9643.37,2.5,2022-07-20,2025-07-20,Baja,Activo,2022-07-17 05:12:29,2024-07-17 03:17:27
1115,928,Individual,1882,Fondo Renta Variable,56957.72,60389.63,5.0,2024-03-07,2029-03-07,Media,Activo,2024-03-02 06:55:19,2025-01-01 23:47:17
1116,929,Empresa,1883,Fondo Renta Variable,28389.22,34360.09,5.0,2021-06-20,2026-06-20,Media,Activo,2021-06-16 11:05:45,2023-08-15 22:55:55
1117,931,Empresa,1888,Fondo Renta Variable,30382.43,38194.34,5.0,2020-09-09,2025-09-09,Media,Activo,2020-09-06 05:18:15,2020-09-25 23:50:21
1118,932,Empresa,1889,Depósito a Plazo,6161.47,6235.56,1.2,2023-05-12,2024-05-12,Baja,Vencido,2023-05-06 11:46:58,2025-02-07 15:50:07
1119,934,Empresa,1891,Fondo Renta Variable,81022.39,101325.57,5.0,2020-10-18,2025-10-18,Media,Activo,2020-10-15 21:29:39,2023-03-31 16:55:32
1120,935,Individual,1892,Depósito a Plazo,11619.45,11735.0,1.2,2024-07-20,2025-07-20,Baja,Activo,2024-07-18 07:14:29,2025-01-14 01:17:37
1121,935,Individual,1893,Depósito a Plazo,14831.52,15009.38,1.2,2021-09-19,2022-09-19,Baja,Vencido,2021-09-18 03:09:23,2024-11-06 07:31:29
1122,936,Individual,1894,Depósito a Plazo,1169.99,1184.02,1.2,2022-08-29,2023-08-29,Baja,Vencido,2022-08-28 01:46:24,2025-04-26 14:48:41
1123,936,Individual,1896,Fondo Renta Variable,43010.69,51668.81,5.0,2021-08-15,2026-08-15,Media,Activo,2021-08-08 13:22:10,2023-08-13 22:45:55
1124,936,Individual,1894,Fondo Renta Fija,33541.96,36119.19,2.5,2020-06-11,2023-06-11,Baja,Vencido,2020-06-07 02:29:37,2023-01-09 17:42:39
1125,938,Individual,1898,Depósito a Plazo,11796.2,11909.23,1.2,2024-07-31,2025-07-31,Baja,Activo,2024-07-24 04:02:59,2025-01-23 19:39:58
1126,938,Individual,1898,Fondo Renta Variable,75560.01,91122.67,5.0,2021-07-17,2026-07-17,Media,Activo,2021-07-11 14:31:46,2024-01-01 08:56:27
1127,938,Individual,1898,Fondo Renta Fija,18823.37,20271.05,2.5,2021-12-18,2024-12-18,Baja,Vencido,2021-12-13 07:38:03,2023-08-25 20:58:14
1128,939,Individual,1900,Depósito a Plazo,14551.18,14725.67,1.2,2022-03-26,2023-03-26,Baja,Vencido,2022-03-19 17:18:58,2023-07-05 00:03:40
1129,940,Individual,1904,Fondo Renta Variable,6098.14,6377.23,5.0,2024-06-18,2029-06-18,Media,Activo,2024-06-15 16:28:58,2025-05-09 14:31:50
1130,941,Individual,1906,Fondo Renta Variable,12944.62,15612.83,5.0,2021-07-16,2026-07-16,Media,Activo,2021-07-15 22:15:35,2024-09-04 23:15:48
1131,941,Individual,1905,Fondo Renta Fija,37007.67,39491.81,2.5,2022-10-01,2025-10-01,Baja,Activo,2022-09-24 09:10:44,2024-04-12 18:54:43
1132,941,Individual,1906,Fondo Renta Variable,90080.47,90357.65,5.0,2025-04-26,2030-04-26,Media,Activo,2025-04-21 13:39:52,2025-05-02 04:15:10
1133,942,Individual,1908,Fondo Renta Variable,83783.6,92698.98,5.0,2023-04-23,2028-04-23,Media,Activo,2023-04-18 05:35:31,2024-10-09 14:23:10
1134,943,Individual,1912,Fondo Renta Fija,30090.25,30661.12,2.5,2024-08-14,2027-08-14,Baja,Activo,2024-08-11 07:31:47,2024-12-31 13:11:05
1135,946,Empresa,1918,Fondo Renta Variable,35774.95,37642.81,5.0,2024-05-03,2029-05-03,Media,Activo,2024-05-02 03:52:52,2024-10-25 03:00:35
1136,946,Empresa,1919,Fondo Renta Variable,96360.86,118623.06,5.0,2021-02-13,2026-02-13,Media,Activo,2021-02-06 06:03:44,2023-04-09 14:36:06
1137,947,Individual,1921,Fondo Renta Fija,40452.18,42515.88,2.5,2023-05-14,2026-05-14,Baja,Activo,2023-05-13 12:27:19,2024-04-08 09:42:45
1138,947,Individual,1920,Fondo Renta Variable,67036.01,77584.42,5.0,2022-05-21,2027-05-21,Media,Activo,2022-05-16 18:08:31,2024-02-14 00:29:02
1139,947,Individual,1921,Depósito a Plazo,16586.43,16785.33,1.2,2024-04-21,2025-04-21,Baja,Vencido,2024-04-15 19:37:50,2024-06-16 11:48:08
1140,948,Individual,1923,Fondo Renta Fija,47301.21,49543.2,2.5,2023-07-04,2026-07-04,Baja,Activo,2023-06-30 02:08:40,2023-11-16 14:36:05
1141,949,Empresa,1925,Fondo Renta Variable,58055.54,63144.27,5.0,2023-08-29,2028-08-29,Media,Activo,2023-08-26 19:08:59,2024-09-09 21:17:03
1142,949,Empresa,1926,Fondo Renta Variable,56307.07,58273.66,5.0,2024-09-04,2029-09-04,Media,Activo,2024-08-29 10:09:19,2024-10-01 12:25:44
1143,950,Individual,1928,Depósito a Plazo,5897.99,5968.91,1.2,2023-04-19,2024-04-19,Baja,Vencido,2023-04-15 11:07:42,2023-05-29 06:07:53
1144,953,Individual,1934,Fondo Renta Fija,26870.1,28934.69,2.5,2020-08-21,2023-08-21,Baja,Vencido,2020-08-18 20:32:40,2022-11-12 09:36:31
1145,953,Individual,1934,Fondo Renta Fija,8012.8,8487.31,2.5,2023-01-19,2026-01-19,Baja,Activo,2023-01-12 15:36:18,2025-03-18 07:46:18
1146,955,Individual,1938,Fondo Renta Fija,29725.41,30062.91,2.5,2024-12-03,2027-12-03,Baja,Activo,2024-12-01 01:50:20,2025-02-13 06:29:56
1147,956,Individual,1940,Fondo Renta Variable,94046.38,106159.78,5.0,2022-11-24,2027-11-24,Media,Activo,2022-11-20 01:15:07,2025-04-13 15:33:20
1148,956,Individual,1941,Fondo Renta Variable,36675.29,39465.97,5.0,2023-11-17,2028-11-17,Media,Activo,2023-11-12 23:52:13,2025-03-04 01:53:01
1149,957,Empresa,1943,Fondo Renta Variable,65525.68,74044.63,5.0,2022-11-16,2027-11-16,Media,Activo,2022-11-09 20:23:33,2022-12-26 18:08:35
1150,957,Empresa,1943,Depósito a Plazo,2552.1,2582.79,1.2,2023-11-13,2024-11-13,Baja,Vencido,2023-11-12 14:32:49,2023-12-01 04:41:34
1151,958,Individual,1945,Fondo Renta Variable,73147.1,76321.22,5.0,2024-07-05,2029-07-05,Media,Activo,2024-07-04 11:04:38,2025-03-01 10:03:00
1152,958,Individual,1944,Fondo Renta Fija,26050.7,26882.64,2.5,2024-02-09,2027-02-09,Baja,Activo,2024-02-06 05:56:38,2024-12-01 17:56:34
1153,959,Individual,1947,Fondo Renta Fija,4627.04,4982.9,2.5,2021-03-25,2024-03-25,Baja,Vencido,2021-03-23 22:29:39,2023-02-07 03:54:17
1154,960,Empresa,1951,Fondo Renta Fija,8580.68,8689.26,2.5,2024-11-14,2027-11-14,Baja,Activo,2024-11-12 08:34:54,2025-05-18 05:57:18
1155,960,Empresa,1950,Fondo Renta Fija,34816.86,37492.05,2.5,2020-07-26,2023-07-26,Baja,Vencido,2020-07-21 15:33:46,2021-01-24 14:33:26
1156,961,Individual,1952,Fondo Renta Variable,32956.58,40592.2,5.0,2021-02-09,2026-02-09,Media,Activo,2021-02-07 11:42:26,2021-03-24 12:35:37
1157,961,Individual,1953,Fondo Renta Variable,27468.4,27483.08,5.0,2025-05-15,2030-05-15,Media,Activo,2025-05-13 03:36:24,2025-05-18 04:13:37
1158,962,Individual,1954,Fondo Renta Fija,7374.23,7940.84,2.5,2020-10-04,2023-10-04,Baja,Vencido,2020-10-03 13:52:31,2024-10-15 04:55:04
1159,962,Individual,1956,Fondo Renta Variable,74869.3,95563.88,5.0,2020-01-27,2025-01-27,Media,Vencido,2020-01-20 20:00:12,2021-05-30 08:02:33
1160,962,Individual,1954,Depósito a Plazo,18715.35,18940.4,1.2,2023-11-26,2024-11-26,Baja,Vencido,2023-11-23 15:08:33,2024-10-28 15:04:38
1161,963,Empresa,1957,Fondo Renta Fija,7060.4,7242.66,2.5,2024-05-07,2027-05-07,Baja,Activo,2024-05-04 21:01:22,2025-02-15 16:39:55
1162,964,Individual,1958,Depósito a Plazo,9641.73,9757.67,1.2,2023-04-05,2024-04-05,Baja,Vencido,2023-04-04 01:01:58,2025-02-25 05:03:17
1163,965,Individual,1961,Fondo Renta Fija,34956.11,36096.85,2.5,2024-01-30,2027-01-30,Baja,Activo,2024-01-26 19:43:10,2025-03-24 01:16:49
1164,965,Individual,1961,Fondo Renta Variable,49708.81,63440.32,5.0,2020-03-30,2025-03-30,Media,Vencido,2020-03-25 18:42:54,2021-11-04 17:21:11
1165,966,Individual,1965,Depósito a Plazo,4335.53,4387.52,1.2,2022-05-07,2023-05-07,Baja,Vencido,2022-05-05 06:24:55,2024-02-28 09:16:19
1166,966,Individual,1966,Depósito a Plazo,7991.28,8076.02,1.2,2024-06-30,2025-06-30,Baja,Activo,2024-06-28 22:38:19,2025-03-16 00:15:04
1167,967,Individual,1968,Fondo Renta Fija,13544.39,14567.35,2.5,2022-06-07,2025-06-07,Baja,Activo,2022-06-02 17:24:05,2025-04-26 00:30:36
1168,968,Individual,1969,Fondo Renta Fija,19499.56,20857.76,2.5,2022-08-27,2025-08-27,Baja,Activo,2022-08-26 14:17:31,2024-08-21 00:53:18
1169,968,Individual,1969,Depósito a Plazo,1492.16,1510.1,1.2,2020-01-26,2021-01-26,Baja,Vencido,2020-01-22 02:20:46,2021-03-29 19:06:25
1170,970,Individual,1973,Fondo Renta Fija,30238.7,32562.12,2.5,2021-02-25,2024-02-25,Baja,Vencido,2021-02-18 14:19:55,2024-11-11 03:31:53
1171,970,Individual,1973,Depósito a Plazo,18367.67,18419.33,1.2,2025-02-22,2026-02-22,Baja,Activo,2025-02-20 04:01:45,2025-03-05 13:01:26
1172,970,Individual,1973,Depósito a Plazo,5233.68,5248.74,1.2,2025-02-20,2026-02-20,Baja,Activo,2025-02-19 17:13:13,2025-05-08 16:27:32
1173,970,Individual,1973,Depósito a Plazo,15796.12,15985.54,1.2,2021-12-05,2022-12-05,Baja,Vencido,2021-12-04 18:14:24,2024-12-10 09:44:48
1174,972,Individual,1975,Fondo Renta Fija,12372.33,12636.07,2.5,2024-07-11,2027-07-11,Baja,Activo,2024-07-09 23:08:28,2025-03-08 03:23:13
1175,975,Empresa,1983,Fondo Renta Variable,47761.58,48904.3,5.0,2024-11-23,2029-11-23,Media,Activo,2024-11-22 08:02:30,2025-02-22 04:15:55
1176,976,Individual,1984,Fondo Renta Fija,1525.81,1586.83,2.5,2023-10-17,2026-10-17,Baja,Activo,2023-10-10 00:49:51,2025-03-26 08:09:32
1177,978,Individual,1988,Fondo Renta Variable,92138.89,100255.29,5.0,2023-08-26,2028-08-26,Media,Activo,2023-08-24 17:18:21,2025-04-29 01:16:17
1178,979,Individual,1990,Fondo Renta Variable,6010.04,7362.06,5.0,2021-03-22,2026-03-22,Media,Activo,2021-03-19 04:49:46,2024-01-09 13:24:26
1179,980,Individual,1992,Depósito a Plazo,5453.13,5518.52,1.2,2020-03-25,2021-03-25,Baja,Vencido,2020-03-22 22:14:22,2024-05-20 05:10:14
1180,980,Individual,1992,Fondo Renta Fija,24959.09,25855.61,2.5,2023-12-14,2026-12-14,Baja,Activo,2023-12-11 17:27:53,2024-06-16 09:32:19
1181,981,Individual,1994,Fondo Renta Fija,3858.41,4101.57,2.5,2022-11-27,2025-11-27,Baja,Activo,2022-11-23 15:49:30,2023-11-17 23:05:57
1182,982,Individual,1995,Depósito a Plazo,3236.92,3260.37,1.2,2024-10-10,2025-10-10,Baja,Activo,2024-10-07 16:01:58,2025-01-05 18:08:35
1183,982,Individual,1995,Fondo Renta Variable,85617.82,98971.11,5.0,2022-05-30,2027-05-30,Media,Activo,2022-05-29 11:56:57,2022-07-31 20:11:02
1184,983,Individual,1996,Fondo Renta Fija,19229.75,20630.44,2.5,2022-07-14,2025-07-14,Baja,Activo,2022-07-07 20:01:13,2023-01-05 22:10:46
1185,983,Individual,1996,Depósito a Plazo,17976.38,18191.95,1.2,2023-02-01,2024-02-01,Baja,Vencido,2023-01-28 04:33:10,2025-03-03 11:48:50
1186,983,Individual,1996,Fondo Renta Variable,50962.46,58690.83,5.0,2022-06-27,2027-06-27,Media,Activo,2022-06-20 20:47:56,2023-03-03 07:47:41
1187,983,Individual,1996,Fondo Renta Fija,17070.03,17406.82,2.5,2024-08-03,2027-08-03,Baja,Activo,2024-08-02 02:49:48,2024-10-19 18:33:40
1188,984,Individual,1998,Fondo Renta Variable,87363.59,106205.18,5.0,2021-05-18,2026-05-18,Media,Activo,2021-05-11 09:13:48,2024-04-24 09:40:58
1189,985,Individual,1999,Fondo Renta Variable,92418.99,108777.04,5.0,2022-01-15,2027-01-15,Media,Activo,2022-01-14 12:48:50,2025-03-20 19:38:27
1190,986,Individual,2002,Depósito a Plazo,2084.73,2109.73,1.2,2021-07-25,2022-07-25,Baja,Vencido,2021-07-21 08:05:16,2022-10-07 04:14:47
1191,987,Empresa,2004,Fondo Renta Fija,47366.55,48612.3,2.5,2024-04-30,2027-04-30,Baja,Activo,2024-04-24 19:50:00,2024-09-21 01:58:21
1192,988,Individual,2005,Fondo Renta Variable,96672.59,97255.45,5.0,2025-04-04,2030-04-04,Media,Activo,2025-04-01 17:26:13,2025-05-03 08:05:53
1193,989,Individual,2008,Depósito a Plazo,3573.68,3616.53,1.2,2022-09-13,2023-09-13,Baja,Vencido,2022-09-12 04:51:08,2025-01-10 23:57:09
1194,989,Individual,2008,Fondo Renta Variable,54060.97,54963.89,5.0,2025-01-15,2030-01-15,Media,Activo,2025-01-10 01:06:36,2025-02-28 02:27:03
1195,989,Individual,2008,Fondo Renta Fija,22056.63,23279.24,2.5,2023-03-13,2026-03-13,Baja,Activo,2023-03-07 12:30:31,2024-02-14 15:31:46
1196,991,Individual,2013,Fondo Renta Variable,32739.12,35042.55,5.0,2023-12-27,2028-12-27,Media,Activo,2023-12-22 23:16:55,2024-03-03 22:35:15
1197,992,Individual,2016,Fondo Renta Fija,24580.3,25060.18,2.5,2024-08-06,2027-08-06,Baja,Activo,2024-08-05 12:59:26,2025-05-01 19:38:12
1198,992,Individual,2016,Fondo Renta Fija,42470.11,45736.44,2.5,2022-01-31,2025-01-31,Baja,Vencido,2022-01-27 10:54:59,2023-05-15 06:39:25
1199,993,Individual,2017,Fondo Renta Fija,14814.68,15385.26,2.5,2023-11-07,2026-11-07,Baja,Activo,2023-11-02 13:09:45,2024-10-09 23:46:14
1200,995,Individual,2020,Fondo Renta Fija,21821.52,23499.79,2.5,2021-04-03,2024-04-03,Baja,Vencido,2021-03-27 22:10:01,2023-05-30 10:16:24
1201,996,Individual,2023,Fondo Renta Variable,35760.49,45033.34,5.0,2020-08-27,2025-08-27,Media,Activo,2020-08-26 21:58:32,2025-05-05 08:55:23
1202,997,Individual,2025,Fondo Renta Fija,1669.9,1683.96,2.5,2025-01-15,2028-01-15,Baja,Activo,2025-01-09 17:35:48,2025-04-25 02:21:15
1203,998,Individual,2027,Fondo Renta Variable,75664.84,76795.11,5.0,2025-01-28,2030-01-28,Media,Activo,2025-01-25 23:08:44,2025-03-10 07:52:28
1204,999,Individual,2031,Depósito a Plazo,8442.2,8543.44,1.2,2020-08-10,2021-08-10,Baja,Vencido,2020-08-06 18:29:35,2022-10-24 12:43:25
1205,999,Individual,2031,Depósito a Plazo,974.33,985.72,1.2,2024-05-28,2025-05-28,Baja,Activo,2024-05-25 18:05:10,2025-01-08 08:49:10
1206,1000,Individual,2032,Fondo Renta Fija,19698.4,21213.38,2.5,2022-01-25,2025-01-25,Baja,Vencido,2022-01-24 23:28:10,2022-04-23 19:21:50
1207,1001,Individual,2033,Depósito a Plazo,12201.29,12348.01,1.2,2023-08-17,2024-08-17,Baja,Vencido,2023-08-10 20:36:51,2024-10-06 17:10:47
1208,1003,Individual,2040,Fondo Renta Variable,15127.1,15661.71,5.0,2024-09-01,2029-09-01,Media,Activo,2024-08-30 15:22:56,2024-11-13 01:53:41
1209,1004,Individual,2042,Depósito a Plazo,18732.4,18957.03,1.2,2020-03-25,2021-03-25,Baja,Vencido,2020-03-23 08:23:33,2023-08-15 11:16:25
1210,1005,Individual,2043,Fondo Renta Fija,15340.47,16519.17,2.5,2020-05-26,2023-05-26,Baja,Vencido,2020-05-24 01:48:34,2022-07-23 18:21:29
1211,1005,Individual,2043,Fondo Renta Variable,49566.93,53882.81,5.0,2023-09-02,2028-09-02,Media,Activo,2023-08-26 04:09:55,2024-10-03 04:26:23
1212,1007,Individual,2047,Fondo Renta Fija,11400.18,12002.04,2.5,2023-04-19,2026-04-19,Baja,Activo,2023-04-18 06:48:19,2024-04-29 06:10:42
1213,1007,Individual,2047,Depósito a Plazo,9263.56,9374.65,1.2,2021-06-28,2022-06-28,Baja,Vencido,2021-06-24 22:40:33,2025-03-18 10:25:02
1214,1008,Individual,2048,Depósito a Plazo,19999.29,20239.12,1.2,2024-03-02,2025-03-02,Baja,Vencido,2024-03-01 18:43:03,2024-07-15 20:34:48
1215,1010,Individual,2051,Fondo Renta Fija,30578.07,32927.57,2.5,2020-07-27,2023-07-27,Baja,Vencido,2020-07-24 20:24:34,2021-09-28 06:15:12
1216,1012,Individual,2055,Depósito a Plazo,3208.25,3246.83,1.2,2023-12-13,2024-12-13,Baja,Vencido,2023-12-11 15:49:14,2024-02-10 06:44:56
1217,1012,Individual,2055,Fondo Renta Variable,18941.23,21102.84,5.0,2023-03-02,2028-03-02,Media,Activo,2023-02-25 11:52:20,2024-06-22 06:24:20
1218,1013,Individual,2056,Depósito a Plazo,16149.33,16323.79,1.2,2024-06-24,2025-06-24,Baja,Activo,2024-06-17 16:47:15,2024-12-08 08:55:28
1219,1013,Individual,2056,Depósito a Plazo,7713.63,7805.37,1.2,2024-05-22,2025-05-22,Baja,Activo,2024-05-17 11:16:14,2024-07-21 09:16:03
1220,1014,Individual,2058,Fondo Renta Fija,27148.44,28512.23,2.5,2023-05-25,2026-05-25,Baja,Activo,2023-05-20 09:02:12,2023-11-15 06:48:58
